species,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,cubanendemic
Gyraulus_parvus,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.94584,-84.29878,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.792098,-82.888521,n
Coryphaeschna_adnexa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.737648,-80.007369,n
Erythemis_attala,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.913098,-82.487574,n
Erythemis_plebeja,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.913098,-82.487574,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.913098,-82.487574,n
Coryphaeschna_adnexa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.913098,-82.487574,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.960664,-75.701519,n
Miathyria_marcella,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.951843,-75.749772,n
Miathyria_marcella,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.209042,-76.001169,n
Erythemis_simplicicollis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.909956,-82.486483,n
Dythemis_sterilis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.909956,-82.486483,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79583,-83.01278,n
Remartinia_secreta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.065288,-79.014136,n
Planorbella_duryi,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,23.120839,-82.138083,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.94314,-84.54045,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.99556,-84.21583,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.116854,-76.165895,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.81096,-82.755381,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.462899,-82.939741,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.85161,-82.829117,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.909956,-82.486483,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.909956,-82.486483,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.920676,-80.004029,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,22.050886,-80.050433,n
Ranatra_fabricii,Nepidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,y
Buenoa_antigone,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Buenoa_gracilis,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Microvelia_longipes,Veliidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Notonecta_indica,Notonectidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Gynacantha_nervosa,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,21.880728,-78.936959,n
Rheumatobates_clanis,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Rheumatobates_meinerti,Gerridae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Sigara_jarmanae,Corixidae,Hemiptera,Insecta,Arthropoda,Animalia,22.123235,-80.32269,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,20.073558,-75.814338,n
Gundlachia_radiata,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,22.406667,-79.953056,n
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.60129,-74.84906,y
Ischnura_capreolus,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Micrathyria_aequalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.073558,-75.814338,n
Anax_amazili,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.793512,-83.008771,n
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.093389,-75.762333,y
Gynacantha_ereagris,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.049444,-75.818044,n
Progomphus_integer,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,20.058889,-75.818889,n
Gyraulus_parvus,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,22.406667,-79.953056,n
Traverina_cubensis,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,22.61578,-83.70903,y
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.61298,-75.65504,y
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.406261,-75.773328,y
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.435404,-75.710559,y
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.648953,-75.644967,y
Traverina_oriente,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,20.584463,-75.737309,y
Planorbella_duryi,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Planorbella_duryi,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.88654,-84.89577,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.91484,-84.92092,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.91484,-84.92092,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.85195,-84.94428,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.85195,-84.94428,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.82365,-84.86073,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.81736,-84.82479,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.82141,-84.78526,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.84477,-84.75921,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.88879,-84.72103,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.92023,-84.62355,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.9355,-84.56156,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.94314,-84.54045,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.92922,-84.48834,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.89418,-84.4542,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.86408,-84.45061,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.84162,-84.46993,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.04391,-76.9119,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.7994,-84.50586,n
Remartinia_secreta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.894555,-82.502248,n
Anax_junius,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.894555,-82.502248,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.04391,-76.9119,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.76077,-84.5099,n
Remartinia_secreta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.709408,-82.837116,n
Anax_amazili,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.410503,-77.010716,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.94449,-84.42141,n
Littoridinops_monroensis,Cochliopidae,Littorinomorpha,Gastropoda,Mollusca,Animalia,21.91529,-84.40659,n
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.02159,-76.86955,n
Neoneura_carnatica,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,23.149398,-82.119709,y
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.860921,-79.61053,n
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,21.884699,-79.606626,y
Marisa_cornuarietis,Ampullariidae,Caenogastropoda,Gastropoda,Mollusca,Animalia,22.437156,-79.896202,n
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.093389,-75.762333,y
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.442627,-74.809851,y
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.013014,-76.890591,n
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.054218,-76.630993,n
Triacanthagyna_septima,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.442627,-74.809851,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.085405,-82.429069,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.085405,-82.429069,n
Coryphaeschna_adnexa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.355619,-76.861566,n
Micrathyria_dissocians,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,23.074666,-82.419456,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.04391,-76.9119,n
Marisa_cornuarietis,Ampullariidae,Caenogastropoda,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.0077,-75.771363,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.044059,-75.818216,n
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.04391,-76.9119,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Marisa_cornuarietis,Ampullariidae,Caenogastropoda,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Planorbella_duryi,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,22.050886,-80.050433,n
Planorbella_duryi,Planorbidae,Basommatophora,Gastropoda,Mollusca,Animalia,22.406667,-79.953056,n
Anax_concolor,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.363614,-74.969595,n
Remartinia_secreta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.363614,-74.969595,n
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.363614,-74.969595,n
Anax_junius,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.363614,-74.969595,n
Sympetrum_illotum,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.363614,-74.969595,n
Anax_amazili,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,23.074666,-82.419456,n
Neoneura_carnatica,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.670398,-83.705601,y
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,20.415048,-75.53372,n
Enacantha_caribbea,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.82861,-84.89667,n
Enacantha_caribbea,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.92111,-84.34944,n
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Erythemis_simplicicollis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Erythrodiplax_berenice,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Lestes_scalaris,Lestidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Neoerythromma_cultellatum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.23586,-81.35775,n
Aphylla_caraiba,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Coryphaeschna_viriditas,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythemis_plebeja,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythemis_simplicicollis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythrodiplax_fervida,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Micrathyria_didyma,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Miathyria_marcella,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Tramea_onusta,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.40162,-81.00816,n
Gynacantha_nervosa,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,22.79583,-83.01278,n
Neoneura_carnatica,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79583,-83.01278,y
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79583,-83.01278,y
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25025,-81.28645,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25667,-81.26861,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25667,-81.26861,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.25667,-81.26861,n
Orthemis_ferruginea,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25667,-81.26861,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25869,-81.26342,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.25869,-81.26342,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.25869,-81.26342,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25833,-81.26361,n
Erythrodiplax_justiniana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.25833,-81.26361,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.25833,-81.26361,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.25833,-81.26361,n
Dythemis_rufinervis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Dythemis_sterilis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Ischnura_capreolus,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,20.04391,-76.9119,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,22.79444,-83.00806,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.99556,-84.21583,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.56408,-77.68731,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.56408,-77.68731,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.56408,-77.68731,y
Crocothemis_servilia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Ischnura_hastata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.41539,-78.11452,n
Pseudosuccinea_columella,Lymnaeidae,Basommatophora,Gastropoda,Mollusca,Animalia,21.96021,-84.27632,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.040958,-75.523575,y
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Tramea_abdominalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Enallagma_civile,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Dythemis_rufinervis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Rhionaeschna_psilus,Aeshnidae,Odonata,Insecta,Arthropoda,Animalia,19.97648,-76.76786,n
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.14161,-77.54835,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.14161,-77.54835,n
Miathyria_marcella,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.14161,-77.54835,n
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,n
Dythemis_rufinervis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,n
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,y
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,n
Protoneura_caligata,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,y
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.96363,-80.05649,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.834722,-80.025439,y
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.02986,-76.037972,y
Cannaphila_insularis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Enallagma_coecum,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,y
Perithemis_domitia,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Progomphus_integer,Gomphidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Scapanea_frontalis,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Telebasis_dominicana,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,n
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,19.99358,-75.69604,y
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.96552,-80.05759,n
Hypolestes_trinitatis,Hypolestidae,Odonata,Insecta,Arthropoda,Animalia,20.439444,-74.708611,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,20.439444,-74.708611,y
Neoneura_maria,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.985242,-79.974525,y
Protoneura_capillaris,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.908683,-80.023764,y
Erythrodiplax_umbrata,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.58406,-77.78634,n
Erythemis_vesiculosa,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.58406,-77.78634,n
Macrothemis_celeno,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.58406,-77.78634,n
Pantala_flavescens,Libellulidae,Odonata,Insecta,Arthropoda,Animalia,21.58406,-77.78634,n
Ischnura_ramburii,Coenagrionidae,Odonata,Insecta,Arthropoda,Animalia,21.99556,-84.21583,n
Pseudosuccinea_columella,Lymnaeidae,Basommatophora,Gastropoda,Mollusca,Animalia,23.0789,-81.9176,n
Pachychilus_violaceus,Pachychilidae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,20.512117,-74.921936,y
Pachychilus_violaceus,Pachychilidae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,20.522693,-74.704378,y
Pachychilus_violaceus,Pachychilidae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,20.513585,-74.681558,y
Epilobocera_cubensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,20.168514,-75.647174,y
Epilobocera_najasensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,21.042909,-77.782957,y
Epilobocera_synoecia,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,22.797003,-83.012461,y
Epilobocera_capolongoi,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,21.920676,-80.004029,y
Epilobocera_capolongoi,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,21.882284,-80.024366,y
Epilobocera_cubensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,20.58345,-75.23337,y
Epilobocera_cubensis,Pseudothelphusidae,Decapoda,Malacostraca,Arthropoda,Animalia,21.818058,-80.036886,y
Melanoides_tuberculata,Thiaridae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Melanoides_tuberculata,Thiaridae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,23.018284,-82.346152,n
Melanoides_tuberculata,Thiaridae,Sorbeoconcha,Gastropoda,Mollusca,Animalia,23.09861,-81.761866,n
